PTC,VC965,94
PTP,VC965,393
PTE,VC965,881
PTE,VC965,812
PTE,VC965,5
PTP,VC965,148
PTE,VCB43,299
PTP,VC965,508
PTC,VCB43,254
PTP,VC965,607
PTE,VC965,368
PTC,VC965,763
PTE,VC965,589
PTE,VCB43,421
PTP,VCB43,99
PTC,VC965,509
PTC,VC965,173
PTP,VCB43,420
PTE,VC965,520
PTE,VC965,832
PTC,VC965,651
PTE,VCD2F,948
PTE,VC965,530
PTE,VC965,321
PTP,VC965,400
PTC,VC965,237
PTC,VC965,395
PTE,VC965,774
PTC,VCD2F,910
PTC,VCD2F,161
PTC,VC965,975
PTP,VC965,639
PTC,VC965,347
PTC,VCD2F,279
PTE,VC965,360
PTP,VCB43,248
PTE,VC965,991
PTE,VC965,504
PTP,VCD2F,197
PTE,VC965,973
PTC,VC965,76
PTC,VCB43,84
PTE,VC965,647
PTE,VCB43,308
PTE,VCB43,984
PTE,VC965,58
PTP,VC965,528
PTP,VCB43,165
PTC,VCD2F,702
PTC,VCB43,522
PTE,VCB43,699
PTE,VCB43,785
PTP,VC965,481
PTP,VC965,589
PTE,VC965,750
PTE,VCB43,600
PTE,VC965,108
PTE,VCB43,37
PTP,VCB43,328
PTC,VC965,999
PTP,VC965,175
PTC,VCD2F,486
PTC,VC965,399
PTE,VCB43,16
PTE,VC965,12
PTE,VC965,980
PTC,VC965,731
PTE,VC965,453
PTE,VC965,154
PTE,VC965,723
PTC,VCD2F,200
PTC,VC965,72
PTE,VC965,555
PTP,VC965,661
PTE,VCB43,70
PTC,VCB43,210
PTE,VC965,188
PTC,VC965,435
PTP,VCB43,629
PTC,VC965,441
PTE,VC965,355
PTC,VC965,269
PTP,VC965,723
PTE,VC965,185
PTC,VCB43,116
PTE,VC965,278
PTP,VC965,279
PTE,VC965,823
PTC,VC965,738
PTP,VC965,340
PTC,VCB43,649
PTE,VCB43,350
PTP,VCB43,737
PTC,VCD2F,252
PTC,VC965,293
PTC,VC965,885
PTP,VC965,913
PTE,VC965,750
PTP,VC965,961
PTE,VC965,132
PTE,VC965,621
PTC,VCD2F,941
PTP,VC965,186
PTC,VC965,523
PTP,VCB43,94
PTP,VC965,766
PTE,VC965,373
PTE,VCD2F,400
PTE,VCB43,378
PTP,VC965,173
PTC,VCB43,739
PTC,VC965,829
PTE,VCD2F,448
PTE,VCB43,252
PTC,VC965,741
PTE,VC965,228
PTP,VC965,297
PTC,VC965,896
PTE,VC965,494
PTP,VC965,497
PTE,VC965,761
PTP,VC965,813
PTE,VCB43,368
PTP,VCB43,504
PTE,VC965,713
PTC,VCD2F,646
PTE,VC965,389
PTE,VC965,203
PTC,VC965,11
PTE,VCB43,44
PTP,VCB43,359
PTE,VC965,265
PTP,VC965,425
PTE,VC965,450
PTP,VC965,249
PTC,VC965,876
PTC,VCB43,326
PTP,VCD2F,804
PTE,VC965,323
PTP,VC965,694
PTE,VC965,121
PTP,VC965,131
PTP,VC965,891
PTC,VCB43,101
PTE,VC965,43
PTC,VCD2F,389
PTE,VCB43,112
PTP,VC965,669
PTP,VC965,529
PTP,VCB43,579
PTC,VCD2F,141
PTP,VC965,615
PTE,VCB43,928
PTP,VC965,563
PTC,VCD2F,913
PTP,VC965,798
PTE,VCD2F,447
PTC,VCB43,597
PTP,VC965,591
PTC,VC965,745
PTC,VC965,576
PTE,VCB43,594
PTE,VC965,70
PTC,VC965,990
PTP,VCD2F,485
PTP,VCB43,659
PTP,VC965,433
PTP,VC965,873
PTP,VC965,302
PTC,VC965,528
PTP,VC965,988
PTP,VC965,8
PTP,VC965,68
PTC,VCD2F,970
PTE,VC965,672
PTC,VCB43,813
PTE,VC965,109
PTE,VC965,381
PTC,VC965,584
PTE,VC965,831
PTP,VCB43,398
PTE,VC965,646
PTP,VCD2F,891
PTE,VCB43,62
PTE,VC965,508
PTP,VC965,893
PTC,VCD2F,91
PTE,VC965,654
PTC,VC965,869
PTE,VCB43,786
PTE,VC965,717
PTC,VC965,883
PTP,VC965,618
PTC,VC965,412
PTP,VCD2F,654
PTC,VC965,563
PTP,VC965,683
PTP,VC965,976
PTE,VC965,707
PTC,VC965,818
PTC,VC965,371
PTP,VC965,568
PTE,VC965,800
PTE,VCB43,94
PTP,VC965,121
PTP,VC965,900
PTE,VCB43,712
PTC,VC965,832
PTE,VC965,739
PTE,VCD2F,141
PTE,VCB43,619
PTC,VC965,577
PTE,VC965,376
PTC,VCB43,893
PTC,VC965,694
PTC,VCB43,831
PTE,VC965,969
PTC,VC965,708
PTP,VCD2F,741
PTE,VC965,578
PTE,VCB43,269
PTC,VC965,786
PTP,VC965,607
PTE,VC965,169
PTP,VCD2F,973
PTC,VC965,22
PTC,VC965,335
PTP,VC965,826
PTC,VC965,657
PTC,VC965,249
PTE,VC965,155
PTC,VC965,814
PTC,VCD2F,443
PTP,VC965,928
PTE,VC965,621
PTC,VCD2F,371
PTP,VC965,28
PTC,VC965,997
PTE,VCB43,430
PTE,VC965,826
PTC,VCB43,430
PTP,VC965,946
PTC,VC965,174
PTE,VCB43,327
PTC,VCD2F,439
PTP,VC965,905
PTC,VCD2F,359
PTC,VCD2F,339
PTE,VC965,225
PTE,VC965,312
PTP,VC965,65
PTP,VCD2F,881
PTC,VCD2F,83
PTC,VC965,718
PTP,VCD2F,319
PTE,VCD2F,557
PTC,VCD2F,444
PTP,VC965,593
PTC,VCB43,277
PTE,VC965,524
PTP,VC965,663
PTC,VC965,605
PTC,VCB43,668
PTC,VCB43,835
PTP,VCD2F,313
PTP,VCD2F,387
PTP,VCB43,461
PTC,VC965,61
PTP,VC965,381
PTE,VC965,230
PTC,VCB43,522
PTC,VC965,653
PTC,VCD2F,972
PTE,VCB43,221
PTP,VC965,955
PTP,VC965,168
PTP,VC965,986
PTE,VCD2F,893
PTE,VC965,302
PTP,VC965,992
PTE,VC965,169
PTP,VCD2F,878
PTC,VC965,210
PTE,VCB43,330
PTC,VC965,711
PTE,VCD2F,82
PTC,VCD2F,87
PTC,VCD2F,180
PTP,VC965,789
PTP,VC965,311
PTE,VCB43,702
PTE,VCD2F,351
PTE,VCB43,461
PTP,VC965,804
PTC,VCB43,103
PTE,VCB43,903
PTC,VC965,631
PTP,VCB43,924
PTC,VCD2F,606
PTP,VC965,213
PTE,VC965,976
PTC,VC965,744
PTP,VC965,480
PTP,VC965,526
PTP,VC965,755
PTC,VC965,813
PTE,VC965,472
PTC,VC965,159
PTE,VCB43,752
PTE,VCB43,112
PTP,VC965,295
PTC,VC965,707
PTC,VC965,950
PTC,VC965,223
PTE,VCD2F,781
PTC,VC965,758
PTC,VC965,540
PTP,VC965,99
PTE,VCD2F,402
PTC,VC965,107
PTP,VC965,581
PTC,VCB43,403
PTP,VC965,412
PTE,VC965,774
PTC,VC965,12
PTP,VCB43,620
PTC,VCD2F,763
PTE,VC965,199
PTP,VC965,370
PTP,VCB43,589
PTP,VCB43,647
PTE,VC965,763
PTE,VC965,404
PTE,VCB43,283
PTP,VCD2F,812
PTC,VCD2F,526
PTE,VCB43,622
PTE,VCB43,655
PTC,VCB43,934
PTE,VC965,909
PTE,VCB43,142
PTC,VC965,472
PTE,VCB43,345
PTP,VC965,693
PTC,VC965,542
PTC,VC965,2
PTP,VCB43,784
PTE,VC965,466
PTE,VCB43,567
PTC,VC965,589
PTP,VC965,773
PTC,VC965,296
PTC,VCB43,457
PTC,VC965,606
PTE,VCB43,860
PTP,VC965,860
PTP,VCD2F,520
PTC,VC965,27
PTE,VCD2F,988
PTE,VC965,964
PTE,VCD2F,494
PTC,VC965,539
PTE,VC965,471
PTP,VC965,184
PTE,VC965,457
PTE,VC965,346
PTP,VCD2F,33
PTP,VCD2F,89
PTC,VC965,180
PTP,VC965,246
PTP,VCB43,883
PTC,VCD2F,722
PTE,VC965,870
PTP,VCD2F,444
PTC,VC965,621
PTE,VC965,426
PTE,VC965,445
PTP,VC965,543
PTE,VCB43,896
PTC,VCD2F,911
PTE,VC965,450
PTP,VCB43,217
PTC,VC965,688
PTE,VCB43,239
PTP,VC965,486
PTC,VCB43,788
PTP,VC965,718
PTP,VCD2F,555
PTE,VC965,42
PTP,VC965,90
PTP,VCB43,141
PTC,VC965,136
PTP,VCB43,999
PTP,VC965,729
PTE,VCD2F,152
PTE,VC965,334
PTE,VC965,163
PTP,VCB43,887
PTC,VC965,218
PTP,VCD2F,351
PTC,VC965,498
PTE,VCB43,121
PTC,VCD2F,484
PTE,VC965,748
PTC,VC965,460
PTP,VC965,583
PTE,VC965,792
PTP,VC965,878
PTE,VC965,287
PTP,VC965,944
PTE,VCB43,861
PTP,VCB43,249
PTC,VC965,144
PTC,VC965,490
PTP,VC965,701
PTP,VC965,158
PTE,VCB43,77
PTP,VCB43,646
PTP,VCB43,556
PTP,VC965,419
PTE,VC965,614
PTE,VC965,617
PTC,VC965,575
PTE,VCB43,415
PTC,VCB43,431
PTC,VC965,574
PTP,VCB43,412
PTC,VC965,721
PTE,VC965,405
PTE,VC965,934
PTC,VC965,252
PTE,VCD2F,624
PTE,VCD2F,167
PTC,VC965,54
PTE,VC965,529
PTC,VC965,764
PTE,VC965,80
PTE,VC965,297
PTC,VC965,610
PTP,VC965,720
PTE,VCD2F,195
PTC,VC965,314
PTP,VC965,821
PTE,VC965,210
PTP,VCD2F,684
PTC,VC965,168
PTE,VC965,882
PTP,VC965,49
PTE,VCD2F,438
PTP,VC965,234
PTE,VC965,78
PTE,VC965,493
PTP,VC965,282
PTC,VC965,752
PTC,VCD2F,705
PTP,VC965,245
PTP,VC965,309
PTE,VC965,980
PTP,VC965,849
PTE,VCB43,689
PTE,VCB43,73
PTE,VC965,227
PTE,VCB43,659
PTP,VCB43,552
PTC,VCD2F,738
PTC,VC965,612
PTC,VCB43,840
PTP,VC965,8
PTP,VC965,945
PTC,VCB43,98
PTC,VCB43,295
PTP,VC965,81
PTE,VC965,137
PTP,VC965,953
PTP,VCD2F,537
PTP,VCB43,41
PTC,VCD2F,708
PTE,VCD2F,102
PTP,VC965,253
PTE,VC965,603
PTC,VC965,566
PTE,VC965,438
PTP,VC965,590
PTP,VC965,809
PTE,VC965,596
PTC,VC965,484
PTC,VCD2F,809
PTC,VC965,534
PTC,VCB43,310
PTE,VC965,679
PTC,VCB43,515
PTE,VC965,781
PTC,VC965,429
PTP,VCB43,44
PTE,VC965,633
PTE,VC965,562
PTC,VCB43,105
PTE,VC965,144
PTC,VCD2F,506
PTP,VCB43,407
PTP,VCD2F,867
PTE,VC965,608
PTC,VCD2F,858
PTC,VC965,130
PTE,VC965,72
PTC,VC965,773
PTP,VC965,122
PTE,VC965,217
PTC,VCB43,608
PTP,VCB43,242
PTP,VCB43,742
PTC,VCB43,22
PTE,VC965,908
PTE,VC965,63
PTC,VC965,166
PTC,VC965,328
PTC,VC965,387
PTP,VC965,141
PTP,VC965,686
PTP,VC965,936
PTC,VCB43,432
PTE,VCB43,462
PTC,VC965,851
PTE,VCD2F,155
PTE,VC965,194
PTP,VC965,743
PTC,VC965,222
PTE,VCB43,307
PTC,VC965,843
PTP,VCB43,539
PTC,VC965,782
PTE,VC965,985
PTP,VC965,992
PTE,VCB43,102
PTP,VCB43,848
PTC,VC965,461
PTC,VCB43,290
PTC,VC965,566
PTP,VC965,730
PTP,VCB43,382
PTP,VC965,497
PTC,VCB43,621
PTE,VC965,573
PTE,VC965,522
PTE,VC965,581
PTP,VC965,13
PTP,VC965,85
PTP,VCB43,42
PTE,VCB43,626
PTP,VC965,506
PTC,VC965,373
PTE,VCB43,146
PTP,VCB43,420
PTC,VC965,29
PTP,VCD2F,136
PTC,VC965,950
PTE,VC965,568
PTE,VC965,988
PTP,VC965,257
PTC,VCB43,368
PTE,VC965,546
PTC,VCD2F,363
PTC,VC965,379
PTP,VC965,314
PTC,VCB43,600
PTP,VCD2F,919
PTP,VC965,551
PTC,VC965,566
PTE,VC965,878
PTP,VC965,368
PTE,VC965,681
PTC,VC965,861
PTE,VCD2F,70
PTE,VC965,277
PTE,VCB43,782
PTE,VCD2F,911
PTP,VC965,482
PTC,VCD2F,225
PTC,VC965,190
PTE,VCD2F,361
PTP,VC965,950
PTC,VC965,741
PTC,VC965,867
PTC,VC965,895
PTE,VC965,782
PTE,VC965,913
PTC,VCB43,729
PTP,VCD2F,411
PTE,VCB43,397
PTC,VC965,514
PTC,VC965,971
PTE,VCD2F,37
PTC,VCD2F,747
PTC,VC965,811
PTP,VCB43,633
PTC,VC965,487
PTC,VCD2F,303
PTC,VC965,967
PTE,VC965,3
PTE,VCB43,217
PTC,VC965,260
PTE,VC965,120
PTC,VC965,610
PTC,VC965,926
PTC,VCB43,553
PTC,VC965,238
PTE,VC965,268
PTE,VC965,227
PTP,VCB43,263
PTP,VCB43,279
PTC,VC965,786
PTP,VCB43,446
PTC,VCD2F,364
PTC,VCB43,906
PTP,VC965,371
PTE,VC965,690
PTE,VC965,241
PTE,VC965,469
PTP,VC965,255
PTE,VCD2F,596
PTP,VC965,150
PTE,VC965,584
PTC,VCB43,379
PTC,VC965,88
PTP,VC965,729
PTP,VCB43,353
PTE,VCD2F,791
PTE,VCD2F,972
PTP,VC965,355
PTP,VC965,849
PTC,VC965,296
PTC,VC965,757
PTP,VC965,379
PTC,VCB43,223
PTP,VCB43,904
PTC,VCD2F,778
PTE,VC965,858
PTP,VC965,985
PTC,VCD2F,441
PTE,VCB43,378
PTP,VC965,369
PTC,VCD2F,881
PTP,VCD2F,408
PTP,VC965,258
PTE,VCB43,332
PTP,VCB43,585
PTE,VC965,617
PTC,VC965,533
PTC,VC965,89
PTP,VCB43,742
PTP,VC965,123
PTP,VC965,928
PTP,VCB43,623
PTE,VC965,635
PTC,VCB43,771
PTE,VCD2F,499
PTP,VC965,29
PTC,VC965,979
PTP,VC965,238
PTP,VCD2F,73
PTE,VCB43,713
PTE,VC965,391
PTP,VC965,866
PTC,VC965,273
PTP,VC965,713
PTC,VC965,813
PTE,VCB43,330
PTP,VC965,314
PTC,VC965,60
PTE,VCB43,908
PTC,VC965,525
PTC,VC965,639
PTP,VCB43,432
PTE,VC965,552
PTP,VCB43,861
PTE,VCB43,40
PTE,VCD2F,287
PTE,VC965,211
PTE,VC965,370
PTC,VCB43,839
PTP,VCD2F,604
PTP,VCD2F,693
PTE,VC965,551
PTC,VCB43,703
PTC,VC965,943
PTP,VC965,675
PTP,VCB43,674
PTP,VCB43,636
PTE,VC965,873
PTE,VC965,544
PTP,VC965,87
PTC,VC965,44
PTC,VCB43,709
PTP,VC965,125
PTE,VCB43,470
PTP,VCB43,904
PTC,VC965,539
PTE,VC965,638
PTP,VCB43,150
PTE,VC965,329
PTC,VC965,168
PTP,VC965,418
PTP,VCD2F,239
PTE,VCB43,49
PTP,VC965,22
PTP,VCD2F,841
PTE,VC965,311
PTE,VCB43,780
PTC,VCD2F,272
PTC,VCB43,279
PTE,VC965,828
PTP,VC965,675
PTP,VCB43,274
PTE,VC965,662
PTP,VC965,173
PTE,VCB43,472
PTE,VCB43,673
PTE,VC965,99
PTP,VC965,190
PTE,VC965,844
PTP,VCB43,7
PTP,VCB43,541
PTC,VCB43,499
PTP,VC965,255
PTC,VCB43,246
PTE,VC965,412
PTE,VC965,373
PTC,VCB43,664
PTC,VC965,626
PTC,VC965,470
PTE,VC965,461
PTP,VC965,232
PTC,VC965,560
PTP,VCB43,424
PTP,VC965,273
PTP,VCB43,81
PTC,VC965,557
PTC,VC965,469
PTE,VC965,235
PTC,VC965,482
PTP,VCB43,446
PTC,VCB43,305
PTP,VC965,533
PTE,VC965,245
PTE,VC965,390
PTC,VCB43,240
PTE,VCB43,415
PTC,VCB43,752
PTC,VC965,915
PTP,VC965,782
PTP,VC965,505
PTE,VC965,992
PTC,VC965,687
PTE,VC965,307
PTC,VCB43,956
PTC,VC965,591
PTP,VC965,979
PTE,VC965,852
PTP,VC965,544
PTC,VCB43,553
PTC,VC965,218
PTP,VC965,347
PTE,VC965,202
PTE,VC965,991
PTC,VCB43,703
PTE,VC965,546
PTE,VC965,621
PTE,VCB43,777
PTP,VC965,240
PTC,VCB43,156
PTC,VCB43,307
PTC,VC965,758
PTP,VCD2F,340
PTE,VCB43,925
PTP,VC965,516
PTC,VC965,531
PTE,VCB43,523
PTE,VC965,243
PTC,VC965,509
PTE,VC965,378
PTP,VCD2F,297
PTC,VCB43,940
PTP,VC965,930
PTP,VC965,473
PTP,VC965,196
PTC,VC965,61
PTP,VC965,950
PTE,VC965,676
PTE,VC965,655
PTP,VC965,909
PTP,VC965,994
PTC,VCD2F,413
PTC,VC965,209
PTC,VCB43,45
PTC,VC965,626
PTP,VC965,280
PTE,VCB43,224
PTE,VC965,470
PTE,VC965,792
PTP,VCB43,958
PTC,VCB43,895
PTE,VC965,894
PTC,VCD2F,760
PTP,VC965,779
PTC,VCB43,93
PTP,VC965,579
PTC,VCB43,381
PTE,VC965,2
PTC,VC965,367
PTE,VC965,618
PTC,VCB43,42
PTC,VCB43,404
PTP,VC965,982
PTE,VCD2F,746
PTC,VC965,17
PTE,VCB43,291
PTC,VCB43,55
PTC,VC965,950
PTE,VC965,491
PTC,VC965,529
PTC,VC965,829
PTP,VC965,857
PTE,VC965,471
PTP,VC965,893
PTC,VC965,431
PTC,VCB43,274
PTC,VC965,201
PTP,VCB43,719
PTP,VC965,866
PTC,VC965,829
PTC,VC965,993
PTC,VCB43,672
PTE,VCD2F,49
PTC,VC965,66
PTP,VC965,748
PTP,VCB43,281
PTE,VC965,628
PTC,VCD2F,786
PTP,VCB43,727
PTE,VC965,567
PTE,VCB43,314
PTP,VCB43,83
PTC,VC965,478
PTC,VCD2F,688
PTP,VC965,756
PTP,VC965,489
PTP,VCB43,131
PTP,VCB43,944
PTP,VCB43,289
PTE,VC965,603
PTP,VC965,594
PTC,VCB43,970
PTE,VCB43,382
PTE,VC965,838
PTE,VCD2F,182
PTP,VCB43,936
PTP,VC965,277
PTP,VC965,403
PTP,VC965,769
PTC,VCB43,415
PTE,VC965,604
PTE,VCB43,33
PTE,VC965,850
PTP,VC965,786
PTE,VCD2F,76
PTE,VCB43,334
PTC,VCD2F,895
PTP,VCD2F,394
PTP,VCB43,858
PTP,VC965,998
PTC,VCB43,808
PTE,VCD2F,752
PTE,VCB43,942
PTC,VC965,677
PTC,VC965,324
PTE,VC965,684
PTP,VC965,386
PTE,VC965,801
PTC,VC965,416
PTP,VC965,114
PTC,VCB43,815
PTC,VCD2F,720
PTP,VC965,919
PTC,VCD2F,697
PTP,VC965,952
PTC,VC965,394
PTC,VC965,15
PTE,VC965,276
PTE,VC965,551
PTE,VC965,392
PTP,VC965,754
PTC,VC965,791
PTC,VC965,995
PTC,VC965,175
PTC,VC965,154
PTE,VCB43,669
PTP,VC965,316
PTP,VCB43,522
PTE,VCD2F,659
PTP,VCB43,704
PTP,VC965,941
PTC,VCD2F,949
PTE,VC965,201
PTC,VC965,757
PTP,VC965,889
PTP,VCD2F,262
PTP,VCB43,182
PTP,VC965,638
PTE,VC965,270
PTP,VCD2F,758
PTE,VC965,394
PTC,VC965,115
PTC,VC965,987
PTE,VC965,211
PTE,VCB43,453
PTP,VC965,975
PTC,VCB43,878
PTC,VCB43,998
PTC,VC965,858
PTP,VC965,845
PTP,VCB43,789
PTC,VCD2F,702
PTC,VCB43,735
PTC,VCB43,936
PTP,VC965,301
PTE,VC965,985
PTE,VCB43,695
PTP,VC965,547
PTE,VC965,679
PTC,VC965,606
PTP,VC965,520
PTC,VC965,898
PTP,VCB43,613
PTE,VCB43,838
PTP,VC965,787
PTP,VCD2F,391
PTP,VC965,752
PTE,VC965,381
PTE,VC965,876
PTP,VC965,550
PTP,VC965,603
PTE,VCB43,580
PTP,VC965,290
PTC,VCB43,478
PTC,VCD2F,484
PTP,VCB43,314
PTC,VC965,636
PTC,VC965,34
PTP,VCB43,692
PTE,VC965,292
PTP,VC965,965
PTP,VC965,305
PTP,VC965,536
PTC,VCB43,891
PTP,VC965,636
PTE,VC965,135
PTE,VC965,892
PTP,VC965,914
PTP,VC965,256
PTC,VC965,62
PTC,VC965,793
PTE,VC965,705
PTP,VC965,2
PTP,VC965,118
PTC,VCB43,313
PTE,VCB43,609
PTC,VCB43,355
PTC,VC965,854
PTE,VC965,881
PTP,VCB43,784
PTP,VC965,124
PTC,VC965,814
PTE,VCB43,182
PTC,VC965,977
PTE,VC965,965
PTC,VCB43,970
PTE,VCB43,198
PTC,VCB43,204
PTE,VC965,865
PTE,VCD2F,311
PTP,VCD2F,306
PTE,VCB43,641
PTP,VCD2F,316
PTC,VC965,636
PTP,VC965,556
PTE,VCB43,424
PTP,VC965,801
PTC,VCB43,299
PTC,VC965,897
PTC,VC965,952
PTC,VC965,32
PTC,VC965,678
PTP,VC965,33
PTC,VCB43,156
PTP,VC965,135
PTP,VC965,573
PTP,VC965,407
PTC,VCD2F,50
PTC,VC965,360
PTC,VC965,659
PTP,VC965,455
PTP,VC965,190
PTE,VC965,411
PTE,VC965,244
PTE,VCD2F,710
PTC,VC965,859
PTC,VC965,817
PTE,VCB43,396
PTC,VC965,479
PTE,VC965,124
PTP,VCD2F,562
PTP,VC965,384
PTP,VC965,461
PTC,VC965,921
PTP,VC965,621
PTP,VC965,716
PTP,VC965,861
PTE,VC965,834
PTP,VC965,397
PTC,VCB43,716
PTE,VCB43,609
PTE,VC965,424
PTC,VC965,194
PTE,VC965,28
PTE,VCB43,23
PTP,VC965,851
PTE,VCB43,10
PTC,VC965,96
PTC,VC965,206
PTC,VC965,787
PTC,VCD2F,169
PTP,VCB43,213
PTE,VC965,496
PTE,VC965,449
PTE,VC965,636
PTE,VC965,631
PTP,VCB43,604
PTP,VC965,509
PTP,VC965,505
PTE,VCB43,633
PTC,VC965,158
PTP,VC965,14
PTC,VC965,196
PTC,VCD2F,426
PTC,VCB43,355
PTC,VCB43,262
PTP,VC965,788
PTE,VCD2F,557
PTP,VCB43,2
PTE,VC965,253
PTC,VCD2F,491
PTP,VCB43,72
PTC,VCD2F,185
PTC,VC965,714
PTE,VC965,290
PTC,VC965,229
PTE,VC965,570
PTE,VC965,33
PTE,VCB43,444
PTP,VCB43,783
PTE,VC965,537
PTP,VC965,107
PTE,VC965,611
PTE,VC965,304
PTC,VC965,416
PTP,VC965,663
PTC,VC965,241
PTC,VCD2F,517
PTP,VC965,24
PTP,VC965,784
PTP,VC965,351
PTC,VC965,382
PTC,VC965,296
PTE,VCB43,251
PTC,VCB43,955
PTE,VC965,190
PTE,VC965,874
PTP,VC965,575
PTP,VCB43,569
PTP,VC965,444
PTE,VC965,509
PTP,VCD2F,279
PTC,VC965,607
PTE,VCB43,328
PTP,VC965,836
PTP,VC965,863
PTC,VCB43,823
PTC,VC965,520
PTP,VC965,312
PTP,VCB43,471
PTC,VC965,264
PTE,VC965,246
PTP,VC965,991
PTE,VC965,940
PTE,VC965,766
PTP,VC965,784
PTE,VC965,686
PTP,VCB43,530
PTP,VC965,571
PTP,VC965,32
PTP,VCB43,696
PTE,VC965,152
PTP,VC965,340
PTE,VC965,71
PTP,VC965,218
PTC,VC965,7
PTE,VC965,959
PTC,VC965,7
PTP,VC965,231
PTE,VC965,243
PTP,VC965,415
PTP,VC965,753
PTE,VCB43,721
PTP,VC965,605
PTE,VC965,201
PTE,VCB43,116
PTE,VC965,813
PTC,VCB43,636
PTP,VCD2F,375
PTE,VCD2F,888
PTC,VCD2F,213
PTC,VC965,907
PTE,VC965,802
PTP,VC965,479
PTC,VC965,162
PTC,VC965,680
PTE,VC965,517
PTP,VC965,983
PTP,VCB43,205
PTE,VCB43,860
PTC,VCB43,601
PTE,VCB43,316
PTP,VC965,711
PTC,VC965,905
PTE,VC965,409
PTC,VCB43,213
PTC,VC965,382
PTE,VCD2F,979
PTC,VCD2F,542
PTP,VC965,837
PTP,VCB43,390
PTP,VC965,179
PTC,VC965,86
PTC,VCB43,115
PTP,VC965,712
PTC,VC965,644
PTC,VCD2F,13
PTC,VC965,292
PTC,VC965,139
PTP,VC965,501
PTP,VC965,922
PTP,VC965,965
PTE,VC965,651
PTP,VCB43,90
PTE,VC965,895
PTC,VCB43,753
PTP,VCB43,432
PTC,VC965,848
PTC,VCB43,366
PTE,VCD2F,702
PTP,VC965,738
PTP,VC965,382
PTP,VC965,130
PTP,VC965,742
PTC,VC965,101
PTP,VCB43,971
PTC,VC965,161
PTP,VCB43,768
PTP,VCD2F,112
PTP,VC965,981
PTP,VCB43,360
PTC,VC965,876
PTP,VCB43,243
PTC,VC965,123
PTP,VCB43,323
PTE,VC965,544
PTE,VC965,129
PTE,VC965,94
PTP,VC965,900
PTE,VCB43,63
PTE,VC965,153
PTE,VC965,732
PTP,VC965,459
PTC,VCB43,382
PTP,VCB43,197
PTE,VCB43,647
PTP,VCB43,370
PTE,VC965,488
PTP,VC965,921
PTE,VC965,641
PTE,VCB43,848
PTC,VC965,741
PTC,VC965,247
PTE,VC965,866
PTP,VC965,260
PTE,VCB43,700
PTP,VC965,610
PTE,VCD2F,479
PTP,VCD2F,95
PTE,VC965,754
PTE,VC965,875
PTE,VC965,7
PTC,VCB43,898
PTE,VCB43,226
PTP,VCD2F,24
PTC,VC965,166
PTC,VCB43,227
PTC,VC965,177
PTP,VC965,276
PTE,VC965,598
PTE,VCB43,241
PTC,VC965,299
PTE,VC965,96
PTC,VC965,375
PTP,VC965,838
PTC,VC965,88
PTC,VCB43,723
PTC,VC965,924
PTC,VCB43,847
PTE,VC965,216
PTE,VCD2F,552
PTE,VC965,970
PTC,VCB43,192
PTE,VC965,422
PTC,VC965,266
PTE,VCD2F,326
PTC,VCB43,305
PTC,VCB43,112
PTE,VC965,35
PTP,VCB43,31
PTC,VC965,357
PTE,VC965,411
PTP,VC965,336
PTE,VC965,537
PTP,VCB43,373
PTC,VC965,165
PTE,VC965,426
PTP,VC965,778
PTC,VCD2F,766
PTP,VCD2F,424
PTE,VCD2F,427
PTP,VC965,68
PTC,VC965,714
PTE,VC965,761
PTE,VC965,791
PTC,VC965,438
PTC,VC965,921
PTP,VCD2F,693
PTC,VC965,400
PTE,VCB43,581
PTE,VC965,403
PTC,VC965,40
PTP,VC965,24
PTE,VC965,711
PTE,VCB43,125
PTP,VC965,657
PTC,VC965,228
PTP,VC965,683
PTC,VC965,956
PTE,VCD2F,596
PTE,VCD2F,725
PTP,VCB43,906
PTP,VC965,415
PTE,VCB43,337
PTC,VC965,843
PTP,VC965,29
PTP,VC965,892
PTC,VC965,519
PTC,VC965,289
PTP,VCB43,899
PTC,VC965,63
PTC,VCD2F,821
PTE,VC965,611
PTP,VC965,562
PTC,VC965,530
PTC,VC965,161
PTE,VC965,768
PTP,VCB43,96
PTC,VC965,505
PTE,VCD2F,512
PTC,VC965,496
PTP,VCB43,440
PTC,VC965,598
PTP,VC965,905
PTE,VCB43,358
PTP,VCB43,517
PTE,VCB43,208
PTC,VC965,105
PTE,VC965,509
PTC,VCD2F,597
PTP,VC965,324
PTC,VC965,7
PTP,VC965,381
PTE,VC965,691
PTC,VC965,141
PTP,VCB43,166
PTC,VC965,838
PTE,VC965,970
PTP,VC965,788
PTP,VCB43,811
PTE,VC965,853
PTC,VC965,756
PTC,VC965,929
PTE,VCD2F,270
PTC,VCB43,374
PTP,VC965,346
PTP,VC965,655
PTC,VC965,392
PTE,VC965,701
PTE,VC965,29
PTP,VCD2F,684
PTP,VC965,388
PTP,VC965,330
PTC,VCD2F,435
PTP,VC965,477
PTC,VC965,27
PTC,VCD2F,203
PTP,VC965,304
PTE,VC965,614
PTP,VCB43,374
PTE,VCD2F,726
PTE,VC965,511
PTP,VC965,134
PTC,VC965,809
PTE,VC965,963
PTP,VCB43,625
PTP,VCB43,820
PTP,VCD2F,171
PTC,VCD2F,905
PTP,VCB43,912
PTP,VC965,420
PTC,VC965,785
PTE,VC965,786
