1205,Mon Aug  9 17:42:28 2021,4199888,car
1206,Fri Aug 20 08:00:48 2021,4478840,van
1207,Fri Jul 30 01:57:02 2021,2258939,car
1208,Sat Aug 14 21:20:12 2021,4801042,car
1209,Thu Aug 19 10:00:31 2021,9049206,car
1210,Sat Jul 31 03:47:45 2021,5186136,truck
1211,Sat Jul 31 05:58:13 2021,7895196,truck
1212,Tue Aug 17 20:59:55 2021,519861,car
1213,Sun Aug 22 14:31:48 2021,1612135,car
1214,Thu Aug 19 16:21:13 2021,66070,truck
1215,Tue Aug  3 14:15:30 2021,1824791,car
1216,Sat Aug  7 22:45:18 2021,9968192,car
1217,Tue Aug 10 16:42:23 2021,4576199,van
1218,Thu Aug 12 17:43:42 2021,7512362,car
1219,Fri Aug  6 09:22:14 2021,8494664,van
1220,Sun Aug  8 09:17:03 2021,4014284,truck
1221,Sat Aug 21 17:38:58 2021,2800193,truck
1222,Wed Aug  4 19:37:13 2021,1767737,car
1223,Sun Aug  8 10:10:00 2021,3318987,truck
1224,Wed Aug 18 18:25:01 2021,1968422,van
1225,Tue Aug  3 19:23:27 2021,2667063,car
1226,Mon Aug  2 05:46:22 2021,4836341,car
1227,Sat Jul 31 19:52:52 2021,8589978,car
1228,Fri Aug  6 20:58:43 2021,9866540,car
1229,Mon Aug  9 21:37:14 2021,1036367,truck
1230,Fri Jul 30 02:11:37 2021,7919663,car
1231,Wed Aug  4 20:01:01 2021,7169927,car
1232,Fri Aug  6 14:20:42 2021,8729449,truck
1233,Thu Jul 29 16:51:18 2021,537047,car
1234,Sun Aug 22 09:23:43 2021,5140704,car
1235,Sun Aug 22 11:51:04 2021,1557166,car
1236,Sat Aug 21 15:56:16 2021,24788,car
1237,Thu Jul 29 12:47:40 2021,6490383,car
1238,Tue Aug 17 02:11:34 2021,7620919,truck
1239,Sun Aug  8 21:07:14 2021,1739602,car
1240,Wed Aug 18 19:52:35 2021,6582414,car
1241,Sun Aug 15 11:59:56 2021,7269886,car
1242,Tue Aug  3 03:46:50 2021,377093,car
1243,Fri Aug  6 22:04:19 2021,3914663,truck
1244,Sun Aug  1 19:38:18 2021,278357,car
1245,Sat Aug 14 23:04:50 2021,4663158,car
1246,Tue Aug 17 15:55:54 2021,4004280,car
1247,Sat Aug 14 00:31:14 2021,7029796,car
1248,Mon Aug 16 08:15:36 2021,1867962,car
1249,Tue Aug  3 02:49:13 2021,5991686,car
1250,Wed Aug 18 05:57:05 2021,5950731,car
1251,Tue Aug 10 20:05:50 2021,538599,truck
1252,Thu Aug  5 08:11:14 2021,1236763,truck
1253,Wed Aug 11 17:40:42 2021,5782054,van
1254,Wed Aug  4 18:35:49 2021,5603090,car
1255,Sat Aug 14 19:52:04 2021,9149240,van
1256,Fri Jul 30 05:47:44 2021,5614090,car
1257,Tue Aug 10 04:37:11 2021,2540055,car
1258,Tue Aug  3 17:51:34 2021,3897475,truck
1259,Fri Jul 30 23:38:10 2021,6086101,van
1260,Thu Aug 19 06:45:13 2021,7114964,car
1261,Fri Aug  6 15:38:16 2021,8448126,van
1262,Sun Aug 22 08:27:33 2021,1716365,car
1263,Sat Aug 21 12:35:00 2021,7244235,truck
1264,Sat Jul 31 17:12:23 2021,2473100,van
1265,Fri Aug 13 05:42:02 2021,2288753,car
1266,Mon Aug 16 23:23:51 2021,4020376,car
1267,Fri Aug 13 15:08:31 2021,6581973,van
1268,Mon Aug  9 09:06:46 2021,5663851,truck
1269,Tue Aug 17 11:03:26 2021,9308808,truck
1270,Sun Aug  8 11:02:19 2021,6775483,truck
1271,Sun Aug 15 06:23:36 2021,5170181,car
1272,Mon Aug 16 23:16:26 2021,4351033,van
1273,Thu Aug  5 04:38:47 2021,1377308,car
1274,Fri Aug  6 21:08:36 2021,5061337,truck
1275,Fri Aug 20 18:36:52 2021,6961654,car
1276,Fri Aug  6 21:34:58 2021,4404364,car
1277,Tue Aug  3 16:05:51 2021,81230,car
1278,Mon Aug  2 11:04:42 2021,6993501,car
1279,Thu Aug 12 04:28:23 2021,9311011,truck
1280,Sun Aug 22 16:17:06 2021,5787569,car
1281,Tue Aug  3 08:29:39 2021,2164161,car
1282,Mon Aug  2 19:22:04 2021,6071867,van
1283,Mon Aug  9 21:27:44 2021,1517958,car
1284,Wed Aug  4 04:48:01 2021,1928477,car
1285,Mon Aug  9 08:59:06 2021,4492318,car
1286,Mon Aug 16 03:43:49 2021,4079309,van
1287,Sat Aug  7 07:15:33 2021,5303224,car
1288,Fri Aug  6 18:21:25 2021,7794336,car
1289,Sun Aug 15 00:12:03 2021,4001810,car
1290,Wed Aug  4 00:46:39 2021,3274052,car
1291,Fri Jul 30 05:07:05 2021,7292341,car
1292,Fri Aug  6 15:24:49 2021,4992546,truck
1293,Sun Aug 22 16:29:04 2021,1285993,car
1294,Fri Jul 30 01:57:57 2021,3756624,car
1295,Sun Aug 22 02:15:40 2021,7800211,car
1296,Wed Aug  4 08:40:07 2021,7303824,van
1297,Fri Jul 30 01:37:39 2021,7681906,car
1298,Thu Aug 12 23:38:07 2021,2735881,truck
1299,Sat Aug 21 06:00:26 2021,7775003,car
1300,Mon Aug  2 17:42:01 2021,1384315,car
1301,Sun Aug 15 12:01:25 2021,8930712,truck
1302,Fri Aug 20 14:54:53 2021,2282633,car
1303,Sat Jul 31 17:12:11 2021,2007749,truck
1304,Mon Aug 16 10:00:49 2021,3795894,van
1305,Sun Aug 15 16:26:30 2021,6965150,car
1306,Tue Aug 10 06:25:19 2021,5899849,car
1307,Tue Aug 17 12:28:38 2021,1236981,car
1308,Mon Aug  2 01:24:51 2021,1000716,truck
1309,Fri Aug  6 18:10:53 2021,3881738,van
1310,Sun Aug  8 16:29:08 2021,5045369,truck
1311,Thu Aug 19 14:24:15 2021,562710,car
1312,Sun Aug  8 07:39:20 2021,1465091,van
1313,Sat Aug 21 15:23:04 2021,3172352,truck
1314,Sat Aug 14 02:18:57 2021,3410202,car
1315,Thu Aug 12 02:43:48 2021,5593166,car
1316,Fri Aug 20 10:03:42 2021,8483064,car
1317,Sun Aug  8 22:52:10 2021,151646,van
1318,Mon Aug  2 23:23:43 2021,3997556,van
1319,Fri Aug  6 16:56:27 2021,356818,car
1320,Sun Aug  1 08:23:29 2021,1660507,van
1321,Sat Jul 31 03:29:23 2021,6887486,truck
1322,Sat Jul 31 12:38:49 2021,5628487,car
1323,Thu Aug 12 04:26:47 2021,8885968,truck
1324,Sun Aug 22 10:32:11 2021,913050,car
1325,Sun Aug  8 00:03:03 2021,3417801,truck
1326,Fri Aug 20 17:05:15 2021,6583571,car
1327,Wed Aug 18 12:50:08 2021,5863632,truck
1328,Sun Aug 22 11:10:49 2021,4650183,car
1329,Thu Aug 19 00:43:15 2021,8656183,car
1330,Sat Aug  7 05:41:14 2021,9830299,car
1331,Sat Aug 14 16:40:13 2021,6015946,car
1332,Thu Aug  5 01:54:04 2021,7971537,car
1333,Fri Aug 13 10:20:30 2021,6867561,car
1334,Wed Aug 18 10:11:28 2021,9015044,car
1335,Thu Aug 19 11:14:52 2021,826519,car
1336,Sat Jul 31 13:01:05 2021,1663453,car
1337,Tue Aug 17 15:52:50 2021,7731666,car
1338,Tue Aug 10 09:33:19 2021,8457561,car
1339,Sat Jul 31 03:58:44 2021,2155105,car
1340,Fri Aug 20 23:46:24 2021,3644403,truck
1341,Sat Aug 14 19:53:42 2021,4623284,car
1342,Thu Aug 12 12:37:22 2021,778057,truck
1343,Thu Jul 29 18:43:20 2021,2891384,car
1344,Thu Aug 19 18:51:16 2021,8352474,car
1345,Sun Aug 22 15:39:36 2021,3480730,car
1346,Mon Aug  9 22:08:59 2021,7682247,car
1347,Mon Aug  9 01:50:28 2021,2159613,truck
1348,Wed Aug  4 01:13:05 2021,3281936,truck
1349,Fri Aug 13 12:19:49 2021,9037431,car
1350,Fri Aug 13 21:59:53 2021,3967088,car
1351,Tue Aug 10 05:36:09 2021,7867773,truck
1352,Thu Aug 12 22:05:07 2021,6679118,car
1353,Mon Aug  2 02:00:58 2021,2706844,car
1354,Wed Aug 11 04:03:14 2021,5538295,car
1355,Wed Aug 11 10:50:55 2021,2953292,van
1356,Wed Aug 11 11:49:09 2021,6507493,car
1357,Wed Aug 18 20:02:08 2021,5167332,car
1358,Thu Jul 29 21:21:29 2021,6667469,car
1359,Sat Aug 14 08:28:23 2021,4470411,car
1360,Fri Aug 13 15:30:38 2021,5163121,car
1361,Thu Aug 12 02:55:50 2021,1449411,car
1362,Sun Aug  8 11:39:04 2021,2251248,van
1363,Fri Aug 13 06:37:13 2021,9371578,van
1364,Fri Jul 30 19:03:45 2021,6025003,car
1365,Thu Aug  5 08:05:34 2021,4684544,car
1366,Fri Aug  6 03:22:54 2021,4874322,car
1367,Wed Aug 11 00:25:19 2021,6201683,van
1368,Tue Aug  3 04:12:49 2021,8214342,car
1369,Fri Aug 13 00:14:40 2021,1168144,truck
1370,Thu Aug 12 22:39:34 2021,9448348,car
1371,Sun Aug 22 00:36:19 2021,9843003,car
1372,Sun Aug 22 12:15:49 2021,8081648,van
1373,Thu Aug 19 03:02:49 2021,7787498,car
1374,Wed Aug 11 15:36:16 2021,5391150,car
1375,Sat Aug  7 21:31:55 2021,4781506,truck
1376,Mon Aug  9 04:35:44 2021,6275487,car
1377,Fri Jul 30 02:45:21 2021,9717731,truck
1378,Tue Aug 17 18:10:55 2021,9308938,truck
1379,Sat Aug  7 11:26:06 2021,5612851,car
1380,Fri Aug  6 07:10:14 2021,6236454,car
1381,Tue Aug  3 20:33:09 2021,3570153,truck
1382,Fri Aug 20 04:54:48 2021,6642586,van
1383,Sat Jul 31 01:11:15 2021,2176411,truck
1384,Fri Aug  6 11:52:49 2021,9747930,truck
1385,Thu Aug  5 04:08:04 2021,1281989,truck
1386,Mon Aug  2 18:03:47 2021,7159775,car
1387,Sat Aug 14 21:03:24 2021,2201435,car
1388,Wed Aug 18 06:52:08 2021,7773660,car
1389,Fri Aug 13 01:56:17 2021,3301960,truck
1390,Thu Aug  5 08:33:25 2021,2771393,car
1391,Fri Aug 13 22:04:09 2021,9581825,truck
1392,Sun Aug 15 23:12:09 2021,530816,truck
1393,Thu Aug 12 04:56:44 2021,7480567,car
1394,Mon Aug  9 13:08:41 2021,7306837,car
1395,Mon Aug 16 00:26:03 2021,7094275,van
1396,Tue Aug  3 01:26:00 2021,6385842,car
1397,Sun Aug 22 18:24:05 2021,8653650,truck
1398,Thu Aug 12 07:03:52 2021,7468873,car
1399,Tue Aug  3 14:58:16 2021,589777,car
1400,Tue Aug  3 03:47:44 2021,1879939,car
1401,Sun Aug 22 11:53:24 2021,7669311,car
1402,Mon Aug  2 18:28:36 2021,658325,car
1403,Thu Aug 19 10:32:24 2021,8452831,car
1404,Wed Aug 11 00:06:50 2021,6198399,van
1405,Fri Jul 30 03:51:09 2021,4305906,car
1406,Wed Aug  4 17:08:36 2021,4797893,car
1407,Sun Aug 22 11:00:38 2021,4139507,car
1408,Sat Aug  7 02:29:56 2021,3600917,truck
1409,Fri Aug  6 06:45:11 2021,1346174,truck
1410,Mon Aug  9 14:51:24 2021,1404636,car
1411,Sat Aug 21 12:22:58 2021,1249576,car
1412,Sat Aug  7 19:20:07 2021,6899200,truck
1413,Thu Aug 12 11:51:00 2021,9016178,car
1414,Thu Aug 12 06:53:56 2021,3274361,car
1415,Fri Aug 20 05:04:18 2021,6184084,car
1416,Fri Jul 30 23:50:38 2021,352802,car
1417,Sat Jul 31 21:15:07 2021,1811060,car
1418,Sun Aug 15 23:14:53 2021,9287578,truck
1419,Wed Aug  4 15:09:47 2021,4656162,car
1420,Sat Aug  7 16:16:39 2021,8825255,car
1421,Mon Aug  9 04:20:51 2021,9372788,car
1422,Sun Aug  1 23:30:54 2021,1830106,car
1423,Fri Aug 13 14:48:38 2021,6607209,car
1424,Thu Aug 19 16:54:46 2021,3494606,truck
1425,Fri Aug  6 09:14:04 2021,7956850,truck
1426,Sun Aug 22 07:57:49 2021,571877,truck
1427,Mon Aug 16 03:45:54 2021,4831891,van
1428,Tue Aug 17 03:29:03 2021,4291730,car
1429,Sat Jul 31 10:57:53 2021,5034853,car
1430,Tue Aug 10 08:11:38 2021,4663051,car
1431,Sat Jul 31 21:23:09 2021,5380351,car
1432,Sat Jul 31 13:20:38 2021,5408416,car
1433,Mon Aug  2 06:06:52 2021,8528787,car
1434,Thu Aug  5 08:57:56 2021,3166678,car
1435,Tue Aug 17 03:48:00 2021,6862913,van
1436,Wed Aug 18 16:05:45 2021,923528,car
1437,Sat Jul 31 04:30:35 2021,2275040,car
1438,Thu Aug 12 09:34:08 2021,8802321,truck
1439,Sat Jul 31 05:59:36 2021,6244386,car
1440,Thu Aug  5 21:42:16 2021,7478563,car
1441,Sat Aug 21 15:15:28 2021,9715868,van
1442,Thu Aug 12 13:56:35 2021,5226868,truck
1443,Thu Aug  5 20:30:12 2021,1775884,car
1444,Thu Aug 19 23:13:19 2021,3549914,truck
1445,Tue Aug  3 21:26:44 2021,6353407,car
1446,Sun Aug 15 16:39:12 2021,6475766,van
1447,Sat Aug 14 19:53:18 2021,9666365,truck
1448,Mon Aug 16 23:57:33 2021,5407288,car
1449,Sat Aug 14 19:28:19 2021,3623843,car
1450,Tue Aug 17 21:10:10 2021,8553811,car
1451,Tue Aug  3 13:35:07 2021,6285636,car
1452,Sun Aug 22 04:28:13 2021,5807651,car
1453,Mon Aug  2 02:07:47 2021,6172986,car
1454,Sun Aug  1 06:54:17 2021,921691,car
1455,Wed Aug 11 09:45:22 2021,8909634,car
1456,Thu Aug 19 18:12:18 2021,6814914,truck
1457,Tue Aug 17 20:31:32 2021,128180,truck
1458,Mon Aug  2 16:38:19 2021,6327269,car
1459,Fri Jul 30 14:00:03 2021,6868159,van
1460,Sun Aug 15 19:24:33 2021,5585220,car
1461,Mon Aug  2 15:18:28 2021,5415555,car
1462,Tue Aug  3 22:35:39 2021,2446899,car
1463,Sun Aug  1 13:24:24 2021,7638296,truck
1464,Wed Aug 18 19:57:12 2021,3794813,truck
1465,Sat Jul 31 04:04:50 2021,9334279,car
1466,Mon Aug  9 01:54:09 2021,8678433,car
1467,Wed Aug 18 06:26:36 2021,2639079,car
1468,Sun Aug  8 16:52:46 2021,9265662,car
1469,Sat Jul 31 11:43:43 2021,4725272,car
1470,Wed Aug  4 20:05:01 2021,1886903,truck
1471,Sat Jul 31 13:14:01 2021,9484059,van
1472,Sun Aug  1 04:59:07 2021,555303,car
1473,Fri Aug  6 14:28:48 2021,1523355,car
1474,Wed Aug 18 03:37:03 2021,659475,car
1475,Tue Aug  3 14:16:20 2021,9203549,car
1476,Sun Aug 15 15:20:20 2021,4301934,car
1477,Sat Aug 14 09:34:59 2021,9488098,truck
1478,Sat Aug  7 02:57:09 2021,362161,car
1479,Fri Aug 20 18:02:54 2021,4420855,van
1480,Sat Jul 31 17:48:27 2021,5706224,truck
1481,Sat Aug 14 18:31:03 2021,312006,car
1482,Mon Aug  9 20:52:16 2021,4199076,car
1483,Tue Aug  3 15:39:44 2021,5825432,truck
1484,Tue Aug 17 02:09:23 2021,581396,van
1485,Fri Jul 30 06:51:38 2021,6679116,car
1486,Wed Aug 18 21:56:39 2021,9752611,truck
1487,Sat Aug  7 05:44:33 2021,5800348,car
1488,Thu Aug 12 04:34:34 2021,5847151,van
1489,Sun Aug 22 10:33:57 2021,8313701,car
1490,Fri Aug 20 07:51:16 2021,6473623,van
1491,Thu Aug 19 04:08:06 2021,8005415,truck
1492,Mon Aug  2 11:43:23 2021,5453800,car
1493,Sat Jul 31 18:04:21 2021,3191180,car
1494,Tue Aug 17 20:36:10 2021,2353239,car
1495,Fri Aug 13 15:10:37 2021,450825,truck
1496,Mon Aug 16 18:05:06 2021,1280096,car
1497,Tue Aug  3 03:51:53 2021,2741277,car
1498,Tue Aug  3 06:48:38 2021,2351162,van
1499,Fri Aug 13 08:51:00 2021,7863217,truck
1500,Thu Aug 12 08:28:38 2021,1971653,car
1501,Tue Aug 17 02:04:54 2021,859868,car
1502,Sat Jul 31 18:22:31 2021,1305420,car
1503,Fri Aug  6 08:16:04 2021,8367060,car
1504,Mon Aug 16 06:03:35 2021,7281090,car
1505,Fri Aug  6 18:45:26 2021,7568524,car
1506,Sat Jul 31 20:14:12 2021,2863385,car
1507,Tue Aug 17 20:34:13 2021,7716119,van
1508,Wed Aug 18 00:40:07 2021,9639766,car
1509,Sat Aug 14 17:51:32 2021,2543494,truck
1510,Sun Aug 22 06:25:23 2021,1465474,car
1511,Mon Aug 16 12:41:22 2021,1566290,car
1512,Sun Aug  1 00:49:43 2021,4582510,car
1513,Sat Jul 31 00:49:27 2021,6491183,car
1514,Fri Aug 13 22:05:48 2021,8021696,truck
1515,Sat Aug 21 14:12:46 2021,6183485,car
1516,Thu Aug 12 13:05:52 2021,9084928,van
1517,Fri Jul 30 21:35:32 2021,6643152,truck
1518,Sat Aug  7 03:21:05 2021,9751837,car
1519,Sun Aug  1 07:30:40 2021,9655533,car
1520,Thu Aug  5 15:33:09 2021,4813472,van
1521,Tue Aug 17 17:36:43 2021,6996339,car
1522,Mon Aug  2 10:15:13 2021,7421445,car
1523,Tue Aug  3 11:19:45 2021,4204197,truck
1524,Mon Aug  2 22:41:17 2021,8707749,car
1525,Fri Aug 13 12:26:42 2021,2213789,car
1526,Thu Aug 12 23:33:10 2021,1937849,car
1527,Wed Aug 11 10:34:27 2021,9827204,car
1528,Thu Aug 12 21:04:30 2021,7109770,van
1529,Sun Aug  1 17:53:24 2021,2650132,car
1530,Mon Aug  9 13:25:59 2021,9642934,car
1531,Fri Aug 20 04:43:52 2021,835891,car
1532,Tue Aug  3 01:01:49 2021,3666176,car
1533,Thu Jul 29 13:01:53 2021,8722712,car
1534,Tue Aug 17 19:12:51 2021,4570413,car
1535,Sat Aug  7 08:51:21 2021,9995684,car
1536,Sat Aug 14 19:31:13 2021,2020657,car
1537,Fri Jul 30 10:43:16 2021,9238888,truck
1538,Sat Jul 31 21:12:56 2021,2889489,car
1539,Wed Aug  4 15:18:47 2021,318307,car
1540,Sat Jul 31 17:33:38 2021,8701052,truck
1541,Fri Aug 20 11:22:39 2021,6437141,car
1542,Wed Aug 11 19:41:52 2021,5656721,car
1543,Fri Aug  6 14:30:20 2021,3431025,van
1544,Mon Aug  9 23:27:19 2021,328948,truck
1545,Thu Aug 19 04:39:08 2021,9956692,car
1546,Fri Aug  6 17:10:09 2021,8988961,car
1547,Tue Aug  3 23:02:05 2021,1468614,truck
1548,Sat Aug  7 06:23:00 2021,4781406,car
1549,Fri Jul 30 19:23:28 2021,7063145,truck
1550,Mon Aug 16 19:28:30 2021,5040545,car
1551,Sun Aug  8 09:48:30 2021,8278634,car
1552,Sat Jul 31 07:28:47 2021,7010037,van
1553,Wed Aug  4 23:38:00 2021,9737007,car
1554,Thu Aug 19 08:58:50 2021,655458,truck
1555,Thu Aug 19 17:41:34 2021,1851682,car
1556,Wed Aug  4 05:33:34 2021,2909718,car
1557,Tue Aug 10 00:58:45 2021,6065758,car
1558,Fri Aug 13 15:53:25 2021,2336297,van
1559,Mon Aug 16 14:26:37 2021,4098792,car
1560,Tue Aug  3 21:48:21 2021,407554,car
1561,Mon Aug 16 04:27:11 2021,2009002,car
1562,Fri Aug  6 06:24:30 2021,2357141,car
1563,Wed Aug 18 04:23:23 2021,4731836,car
1564,Sat Aug 14 22:43:39 2021,1210777,car
1565,Tue Aug  3 10:20:58 2021,8731021,car
1566,Mon Aug 16 23:04:49 2021,432438,van
1567,Fri Aug 20 09:15:37 2021,4998086,car
1568,Sun Aug 22 08:56:19 2021,891299,car
1569,Wed Aug 11 18:03:58 2021,6871208,van
1570,Mon Aug  9 17:22:41 2021,6886314,car
1571,Tue Aug 17 23:32:04 2021,8249210,car
1572,Sun Aug 22 08:45:12 2021,4531947,truck
1573,Sun Aug 15 12:37:28 2021,2475613,car
1574,Sat Aug 14 01:27:43 2021,3795794,truck
1575,Fri Aug 20 06:53:25 2021,974766,car
1576,Tue Aug 17 20:53:17 2021,9447366,car
1577,Wed Aug  4 04:45:01 2021,9393364,truck
1578,Mon Aug 16 03:10:42 2021,8556843,van
1579,Fri Jul 30 09:18:21 2021,9773352,car
1580,Fri Jul 30 01:11:03 2021,8755956,van
1581,Sun Aug 22 02:51:30 2021,742109,van
1582,Sun Aug 15 23:40:45 2021,4887014,car
1583,Mon Aug  9 07:26:50 2021,6545154,car
1584,Tue Aug 17 16:19:26 2021,3117923,car
1585,Fri Jul 30 19:26:23 2021,8975598,van
1586,Tue Aug 17 12:00:44 2021,3800485,van
1587,Wed Aug  4 23:46:03 2021,1513812,car
1588,Fri Aug 13 21:39:06 2021,8028222,van
1589,Thu Aug 19 04:53:44 2021,1167427,van
1590,Tue Aug  3 04:59:21 2021,1334088,van
1591,Tue Aug 17 21:59:42 2021,1768305,car
1592,Thu Aug 12 15:35:35 2021,2989964,truck
1593,Sat Aug  7 12:14:16 2021,8416426,car
1594,Fri Jul 30 14:51:28 2021,9939758,car
1595,Wed Aug 18 02:50:59 2021,4838573,car
1596,Wed Aug 18 10:20:45 2021,2695601,truck
1597,Tue Aug 10 07:55:38 2021,9347805,truck
1598,Wed Aug 11 22:39:35 2021,4595401,van
1599,Sun Aug  1 08:44:15 2021,402853,van
1600,Thu Aug  5 02:42:00 2021,8944594,truck
1601,Sat Aug  7 10:02:04 2021,4544746,car
1602,Sun Aug 22 06:36:25 2021,6053175,car
1603,Thu Jul 29 22:02:19 2021,6145104,car
1604,Fri Jul 30 12:06:21 2021,1533990,truck
1605,Mon Aug 16 07:38:57 2021,6177576,car
1606,Sun Aug  8 11:36:58 2021,8869698,van
1607,Sat Aug 21 08:33:12 2021,9662043,truck
1608,Thu Aug 19 13:18:11 2021,5452672,car
1609,Thu Aug 12 23:59:41 2021,7763079,car
1610,Thu Aug  5 21:25:27 2021,1078933,car
1611,Tue Aug 10 17:49:41 2021,8131923,van
1612,Mon Aug  9 14:53:14 2021,296672,car
1613,Sun Aug  8 19:42:54 2021,4003127,car
1614,Mon Aug  2 00:21:35 2021,7801156,car
1615,Thu Jul 29 20:50:39 2021,8924553,van
1616,Sat Aug  7 03:59:05 2021,4745912,car
1617,Tue Aug 10 07:46:36 2021,3595136,truck
1618,Sun Aug 15 09:27:39 2021,6902318,car
1619,Mon Aug  9 01:14:44 2021,491585,van
1620,Sun Aug  1 20:48:55 2021,4197006,van
1621,Thu Aug  5 09:44:21 2021,3868009,van
1622,Thu Aug 12 15:04:08 2021,7408433,car
1623,Fri Jul 30 10:20:44 2021,8232209,car
1624,Wed Aug 18 11:41:19 2021,7229848,truck
1625,Fri Aug 20 15:45:42 2021,5849102,van
1626,Sun Aug  1 07:07:46 2021,2896140,truck
1627,Mon Aug 16 23:33:14 2021,38074,car
1628,Tue Aug 10 14:56:05 2021,7098680,truck
1629,Tue Aug  3 03:46:19 2021,8391953,truck
1630,Sat Aug 21 08:08:11 2021,6499117,car
1631,Wed Aug 11 06:37:18 2021,2381468,truck
1632,Wed Aug 11 20:27:18 2021,8599667,van
1633,Tue Aug  3 13:08:07 2021,5946337,car
1634,Fri Jul 30 22:22:56 2021,9191246,car
1635,Sun Aug 22 11:47:28 2021,7470083,car
1636,Thu Jul 29 19:49:55 2021,130681,car
1637,Mon Aug  2 12:35:58 2021,2170743,car
1638,Sun Aug  1 02:52:09 2021,6338703,car
1639,Thu Aug  5 22:24:31 2021,5396462,car
1640,Mon Aug 16 13:34:47 2021,4796968,car
1641,Sat Aug 21 19:01:43 2021,6478296,car
1642,Thu Aug 12 12:44:06 2021,2822495,truck
1643,Sat Aug 21 15:05:45 2021,2408133,truck
1644,Fri Aug 13 18:02:29 2021,9168796,car
1645,Sat Aug 21 20:06:09 2021,5387239,car
1646,Mon Aug 16 03:44:58 2021,6635693,car
1647,Thu Aug  5 18:35:34 2021,3369430,car
1648,Mon Aug 16 19:55:57 2021,4514868,van
1649,Mon Aug  9 02:19:52 2021,5565372,car
1650,Sat Aug 21 04:34:44 2021,1417541,car
1651,Fri Aug  6 03:43:08 2021,952817,car
1652,Sat Aug 14 09:47:52 2021,3582019,van
1653,Fri Aug  6 05:53:41 2021,2530612,car
1654,Sat Aug  7 13:34:29 2021,887178,car
1655,Fri Jul 30 15:46:40 2021,9282780,truck
1656,Fri Aug  6 21:11:31 2021,9074239,car
1657,Sun Aug 22 09:59:04 2021,8334354,car
1658,Sun Aug 22 11:23:07 2021,3603215,car
1659,Fri Aug 20 13:23:51 2021,1380705,truck
1660,Tue Aug 17 04:47:15 2021,5571481,van
1661,Sat Aug 14 22:33:36 2021,3304683,car
1662,Thu Aug 19 10:59:49 2021,8693467,car
1663,Sat Jul 31 20:14:11 2021,7947981,truck
1664,Sun Aug 15 17:27:28 2021,396655,truck
1665,Wed Aug  4 21:23:36 2021,3316639,car
1666,Mon Aug  2 15:26:48 2021,1479859,car
1667,Sat Aug 14 03:53:53 2021,6815648,truck
1668,Fri Jul 30 01:50:17 2021,8546054,van
1669,Mon Aug  9 08:57:30 2021,2786321,van
1670,Sat Jul 31 15:43:26 2021,617518,truck
1671,Sun Aug 15 17:57:07 2021,8834471,truck
1672,Sun Aug 22 12:34:26 2021,6804769,truck
1673,Mon Aug  2 10:42:17 2021,7838323,car
1674,Thu Aug  5 10:58:06 2021,2271233,truck
1675,Sun Aug  1 22:44:14 2021,8195337,car
1676,Sat Aug  7 18:32:02 2021,8280015,truck
1677,Fri Aug 20 07:25:47 2021,8497728,car
1678,Mon Aug  9 23:45:56 2021,356999,car
1679,Thu Aug  5 09:47:49 2021,3490921,car
1680,Sun Aug  1 21:54:29 2021,7529037,truck
1681,Fri Aug  6 20:40:13 2021,2627606,car
1682,Fri Aug 13 09:03:05 2021,204387,truck
1683,Mon Aug 16 20:03:46 2021,2773937,car
1684,Mon Aug 16 17:16:38 2021,2832962,car
1685,Thu Aug 12 05:24:24 2021,263154,car
1686,Thu Aug 19 06:58:45 2021,3342224,truck
1687,Fri Aug  6 07:59:24 2021,591303,car
1688,Mon Aug  2 07:48:39 2021,9161077,truck
1689,Sat Jul 31 17:07:40 2021,7680159,car
1690,Thu Jul 29 21:33:11 2021,4651350,van
1691,Sun Aug  1 01:40:34 2021,603444,car
1692,Tue Aug 17 16:41:10 2021,6196723,van
1693,Wed Aug  4 17:12:08 2021,2084954,car
1694,Thu Aug 19 14:06:38 2021,9137445,van
1695,Tue Aug 17 06:37:45 2021,7605913,car
1696,Fri Aug 13 04:09:46 2021,5137434,car
1697,Thu Aug 19 20:10:49 2021,8754909,car
1698,Tue Aug 17 07:54:46 2021,4665107,car
1699,Sun Aug 22 09:21:06 2021,6488504,car
1700,Tue Aug 17 05:40:52 2021,212993,van
1701,Sat Aug 21 01:17:02 2021,2288405,van
1702,Thu Aug  5 02:40:40 2021,815150,car
1703,Fri Aug 20 18:34:47 2021,5871927,car
1704,Thu Jul 29 13:12:29 2021,2109653,truck
1705,Mon Aug  2 21:54:54 2021,8382016,van
1706,Thu Aug 19 03:45:50 2021,6633408,car
1707,Fri Aug 13 11:36:30 2021,7853601,van
1708,Mon Aug 16 07:58:00 2021,4839745,car
1709,Sun Aug  8 09:13:47 2021,7725907,car
1710,Wed Aug 18 03:44:02 2021,7655466,car
1711,Fri Jul 30 08:17:50 2021,4740022,car
1712,Fri Aug 20 08:25:28 2021,621420,truck
1713,Wed Aug  4 18:19:44 2021,277749,van
1714,Sat Aug 14 15:59:32 2021,6666774,car
1715,Sat Aug 21 09:09:39 2021,541077,truck
1716,Mon Aug  9 12:11:01 2021,3079436,car
1717,Sun Aug 22 03:13:04 2021,2875688,truck
1718,Fri Jul 30 21:04:11 2021,5427602,car
1719,Sat Aug 21 13:02:19 2021,1837878,truck
1720,Fri Aug 13 05:02:00 2021,249885,car
